Id,Title,Brand,Dealer,Price,ColorExterior,Type,TelephoneNumber,TelephoneNumber2,TelephoneNumber3,Dealer Ubication
1120324,Jeep Wrangler Sahara Unlimited 2015,jeep,Maedig Auto Sales,"US$ 33,000",Negro,Jeep, CEL: 809-281-8669 Ing. Edward Moronta, 809-326-2222 Lic. Ignacio Moronta,  809-281-8669 Ing. Edward Moronta," Tramo Santiago La Vega, Santiago, Santiago"
1120057,Jeep Grand Cherokee Overland 2015,jeep,Superauto Texas,"US$ 29,900",Negro,Jeepeta, 809-363-2100, 829-208-4747, +1 (829) 747-8082," Mirador Sur, Santo Domingo D.N, Distrito Nacional"
1119339,Jeep Patriot 2015,jeep,Car Room,"RD$ 565,000",Azul,Jeep, (809) 530-2710 , (809) 854-6184 Eric Minaya,  809-907-3079," El Millon, Santo Domingo D.N, Distrito Nacional"
1121110,Jeep Compass Sport 2015,jeep,Cavali Auto Import,"RD$ 850,000",Rojo,Jeep, 809-390-9557 Fetzgerald,, 809-885-6089 Elvinson," Brugal, San Francisco de Macoris, Duarte (San Francisco de Macoris)"
1121346,Jeep Cherokee Limited 2015,jeep,Efrain Motors ,"US$ 18,200",Blanco,Jeepeta, 809-244-8079 Oficina,,," Salida A Nagua, San Francisco de Macoris, Duarte"
1121411,Jeep Wrangler Sahara 2015,jeep,Sarymar Auto Import,"US$ 44,000",Blanco,Jeep, 809-788-7308,, 809-754-2927 / 809-218-0730 / 809-302-2624," Zona Oriental, Santo Domingo D.N, Distrito Nacional"
1121474,Jeep Patriot Latitude 2015,jeep,Carlos Import,"RD$ 699,995",Blanco,Jeep, 809-562-4351 / 809-541-0343,, 809-474-1662 y 829-604-3821 WHASSAP DISP.," Ensanche Quisqueya , Santo Domingo, Distrito Nacional"
1121938,Jeep Cherokee Latitude 2015,jeep,Papi Motors,"RD$ 855,000",Gris oscuro,Jeepeta, 809-244-0697,, 809-769-3298," San Francisco de Macoris, Duarte (San Francisco de Macoris)"
1122325,Jeep Grand Cherokee SRT8 2015,jeep,Vicro Auto Group,"US$ 49,700",Negro,Jeepeta, 809-753-8120, 849-707-8120,," Santo Domingo, Distrito Nacional"
1123061,Jeep Wrangler Sahara Unlimited 2015,jeep,Humberto Mejia Auto Import,"US$ 34,000",Amarillo,Jeep, freddy mercedes 809-360-4894,  809-966-3863, 809 -360-4894- 809-966-3863," Baní, Bani"
1123992,Jeep Grand Cherokee SUMMIT 2015,jeep,Expo Auto Import,"US$ 33,000",Gris oscuro,Jeepeta, 829-759-8186 WhatsApp, 809-244-2510 oficina, 829-463-1307 WhatsApp ," San Francisco de Macoris, Duarte (San Francisco de Macoris)"
1125573,Jeep Compass Altitude 2015,jeep,"Dautosa, SRL","RD$ 680,000",Gris oscuro,Jeep,  (809-372-0124) OFICINA, 829-542-6337 Gilbert Hernandez (ventas), 809-654-8585 Robert Jimenez (ventas)," Villa Marina, Santo Domingo D.N, Distrito Nacional"
1117396,Jeep Wrangler Rubicon 2015,jeep,Fayre Autos,"US$ 39,500",Gris,Jeep, 809- 770- 4184 Oficina,, 809 915 5053, Santiago
1126195,Jeep Patriot 2015,jeep,Calcaño Motors,"RD$ 590,000",Gris,Jeep, 809-508-0271, 809-350-0581 celular,," Miramar, Santo Domingo D.N, Distrito Nacional"
1126627,Jeep Renegade Limited 2015,jeep,Ruta 56,"US$ 17,000",Blanco,Jeep, 809-294-3000, 809-350-0917 Whatsapp (Henry Rosario), 809-753-6468 Whatsapp (Alberto Peralta)," Salida a Santo Domingo, San Francisco de Macoris, Duarte"
1126421,Jeep Grand Cherokee 2015,jeep,Familia Auto Import ,"US$ 22,500",Negro,Jeepeta, 809-704-5611, 809-704-5611, 809-958-3433," Santo Domingo, Distrito Nacional"
1120953,Jeep Grand Cherokee Limited 2015,jeep,Bautista Motors ,"US$ 26,000",Champang,Jeepeta, 849-875-8911,,," Estancia Nueva, Moca, Espaillat"
1126420,Jeep Grand Cherokee 2015,jeep,Familia Auto Import ,"US$ 23,000",Gris oscuro,Jeepeta, 809-704-5611, 809-704-5611, 809-958-3433," Santo Domingo, Distrito Nacional"
1128129,Jeep Grand Cherokee Limited 2015,jeep,Lachapelle Auto import,"US$ 25,500",Negro,Jeepeta, 809-557-9130, 809-710- 8088 -   829-938-5605 EDIXON SANTANA , 8298874530 VÍCTOR FAMILIA," Centro, San Juan de la Maguana, San Juan de la Maguana"
1128127,Jeep Grand Cherokee Limited 2015,jeep,Lachapelle Auto import,"US$ 25,500",Rojo,Jeepeta, 809-557-9130, 809-710- 8088 -   829-938-5605 EDIXON SANTANA , 8298874530 VÍCTOR FAMILIA," Centro, San Juan de la Maguana, San Juan de la Maguana"
932135,Jeep Grand Cherokee Laredo 2015,jeep,Cordero Auto Srl,"US$ 24,900",Blanco,Jeepeta, 809-724-4405,  829-533-6588 Stalin,, Santiago
995357,Jeep Renegade 2015,jeep,Viscaya Motors & Asoc...C.por A.,"RD$ 890,000",Rojo,Jeep, 809-826-9099 , 809-537-3656,," Las Caobas, Santo Domingo Oeste"
984655,Jeep Wrangler Rubicon 2015,jeep,Manuel Auto Center,"US$ 44,000",Blanco,Jeep," 829-724-4777 , 809-753-8485",,," Centro, Santiago, Santiago"
1066631,Jeep Grand Cherokee Limited 2015,jeep,Collado Motors,"US$ 28,500",Azul,Jeepeta, 809-226-3161 -3160, 829-583-0455,," Centro, Santiago, Santiago"
1071656,Jeep Patriot Sport 2015,jeep,Isidro Motors,"RD$ 545,000",Blanco,Jeep, 809-577-5516, 829-760-7781 Kelvin I Garcia , 829-760-9610," Centro, Salcedo, Hermanas Mirabal"
1074990,Jeep Cherokee Limited 2015,jeep,Coste Autos,"US$ 17,000",Blanco,Jeepeta, 809-253-4573,8097697799, 809-253-4573, Santiago
1018775,Jeep Grand Cherokee Limited 4x4 2015,jeep,"Auto Gurabo, SRL","US$ 32,900",Blanco perla,Jeepeta, 809-736-7662, 809-736-7039,," Gurabo, Santiago, Santiago"
1112298,Jeep Grand Cherokee Limited 4x4 2015,jeep,Nextride Auto Import,"US$ 29,500",Blanco,Jeepeta, 809-779-9435/829-560-2267,, 809-779-9435/829-560-2267, Santiago
1047102,Jeep Renegade 2015,jeep,11 Motors,"RD$ 875,000",Negro,Jeep, 809-561-0484, 809-848-4670, 809-848-4670," Santo Domingo, Distrito Nacional"
1106636,Jeep Grand Cherokee Limited 2015,jeep,Pimencar,"US$ 23,900",Gris,Jeepeta, 809-883-0820 / 809-885-7085,,," Santo Domingo, Distrito Nacional"
1104878,Jeep Wrangler Rubicon 2015,jeep,27 Auto Centro,"US$ 45,000",Verde,Jeep, (809)-472-3090 , 849-252-1731 MANUEL COLON, 849-252-1731," Naco, Santo Domingo D.N, Distrito Nacional"
1111297,Jeep Patriot 2015,jeep,"Vision  Auto Import, SRL","RD$ 725,000",Rojo Vino,Jeep, 809-578-6400, 809-399-0003,," Estancia Nueva, Moca, Espaillat"
1111453,Jeep Grand Cherokee Overland 2015,jeep,Chevo Auto Import,"US$ 29,800",Blanco,Jeepeta, 809-729-6036 whatsapp, Oficina/ 809-584-1489,," Salida A Nagua, San Francisco de Macoris, Duarte"
1086807,Jeep Cherokee Limited 2015,jeep,Reni Motors,"US$ 17,000",Blanco,Jeepeta, 829-246-4682,,," Santiago, Santiago"
1109574,Jeep Grand Cherokee Limited 2015,jeep,Superauto Texas,"US$ 25,900",Negro,Jeepeta, 809-363-2100, 829-208-4747, +1 (829) 747-8082," Mirador Sur, Santo Domingo D.N, Distrito Nacional"
1113363,Jeep Patriot 2015,jeep,"Leonel Auto,S.R.L.","RD$ 610,000",Gris,Jeep, (809) 276-0374/ 809) 612-2444/809)276-0235, Cel 809-978-8580/315-308-6007 SIN CARGO REP.DOM, 829-305-7110," Tramo Santiago La Vega, Santiago, Santiago"
1113724,Jeep Patriot 2015,jeep,Misael Auto,"RD$ 675,000",Blanco,Jeep, Local 809-554-9700,  Misael C. 809-757-0214 849-751-0214   Amin Jimenez 809-772-3697 Amaury Batista 829-604-2327 kelvin Santana 809-789-1189 ,, Higuey
1113868,Jeep Compass 2015,jeep,Capsula Motors Auto Import,"RD$ 725,000",Negro,Jeep, 809-692-9000 , 809-447-9434,, Santo Domingo Este
1114325,Jeep Grand Cherokee Limited 4x4 2015,jeep,Fellito Auto Import,"US$ 23,990",Gris,Jeepeta, 849-356-3504,,," Hato Mayor Del rey, Hato Mayor"
1114950,Jeep Grand Cherokee Laredo 4x4 2015,jeep,Axel Auto import,"US$ 24,500",Negro,Jeepeta, 829-2134906, 809-778-8974 / 809-598-4991,8299943901, Santo Domingo Este
1116461,Jeep Grand Cherokee Laredo 4x4 2015,jeep,Auto Gala SRL,"US$ 25,500",Gris oscuro,Jeepeta, 809.473.7650, 809-968-2827 - 809-833-2728 Roberto / 809-757-2233 Aristides Whatsapp, 829-916-1598 Manuel ," Las Caobas, Santo Domingo Oeste"
1117234,Jeep Grand Cherokee Altitude 2015,jeep,Axel Auto import,"US$ 25,000",Gris,Jeepeta, 829-2134906, 809-778-8974 / 809-598-4991,8299943901, Santo Domingo Este
1117693,Jeep Grand Cherokee Limited 4x4 2015,jeep,Julian-Jerry Auto Import,"US$ 25,500",Blanco,Jeepeta, 809-247-2136, 829-213-2791, INSTAGRAM @JULIANAUTOIMPORT," Buenos Aires, Santiago, Santiago"
1109205,Jeep Cherokee Latitude 2014,jeep,El Tunel Motors,"RD$ 860,000",Negro,Jeepeta,8095306390, 829-398-7838,8496583425," Santo Domingo, Distrito Nacional"
1109141,Jeep Cherokee Laredo 2014,jeep,R & R inversiones,"US$ 20,500",Blanco,Jeepeta, 829-928-7218 WhatsApp,8299287218, INSTAGRAM @ryr_invesionesautos," Santo Domingo, Distrito Nacional"
1090462,Jeep Patriot High Altitude Edition 2014,jeep,R & R inversiones,"RD$ 545,000",Negro,Jeep, 829-928-7218 WhatsApp,8299287218, INSTAGRAM @ryr_invesionesautos," Santo Domingo, Distrito Nacional"
1135343,Jeep Grand Cherokee Laredo 4x4 2014,jeep,Cid Autos,"US$ 23,900",Blanco,Jeepeta, 809-594-8954 / 809-781-4486 , 809-873-3161 Saul / 829-286-3532 Javier / 829-275-2403 Gilbert/ 809-781-4559 Yael,," Zona Oriental, Santo Domingo Este, Distrito Nacional"
1106320,Jeep Grand Cherokee Laredo 2014,jeep,Blink Auto Import,"US$ 20,500",Negro/Gris,Jeepeta, 809-966-5434,, 809-966-5434," El Millon, Santo Domingo D.N, Distrito Nacional"
1110410,Jeep Grand Cherokee Overland 2014,jeep,Alberto Martinez Auto Import S R L,"US$ 25,900",Azul Marino,Jeepeta,8295940536,8098554599,8098554599," Ens.Ozama, Santo Domingo Este"
972084,Jeep Grand Cherokee SUMMIT 2014,jeep,"D Ceballos & Ceballos Car, S.R.L","US$ 30,500",Negro,Jeepeta, 829-687-9988, 809-440-2032 Anderson , 809.302.0886 Junior," Gazcue, Santo Domingo D.N, Distrito Nacional"
1141277,Jeep Grand Cherokee Overland 2014,jeep,Importaciones Jaively,"US$ 24,900",Negro,Jeepeta,8096946535, 809-537-1357,8096946535," Arroyo Hondo III, Santo Domingo D.N, Distrito Nacional"
1129353,Jeep Grand Cherokee Limited 2014,jeep,Blady Beato Sucursal Usados,"US$ 26,000",Azul Marino,Jeepeta, Alberto Felipe 829-213-4082*Richard Caceres 829-755-4457*Francisco Reyes 829-213-8825**Jose A. Badia 829-657-2577 ***,,," Caretera Santiago, La vega, La Vega, La Vega"
1139575,Jeep Grand Cherokee Overland 2014,jeep,Jorge Violy NJ Auto Import,"US$ 24,900",Blanco,Jeepeta, 809-792-3977, 829-806-8609 Jorge whatsapp/829-653-9246 Jeudy whatsapp, 829-653-9246 whatsapp, Santo Domingo Este
1061671,Jeep Patriot Latitude 2014,jeep,Capital Auto Import,"US$ 13,900",Marrón,Jeep, 809-482-1320 / 809-482-0063, 809-861-2324,," Honduras del Norte, Santo Domingo D.N, Distrito Nacional"
1138090,Jeep Patriot Sport 2014,jeep,Capital Auto Import,"US$ 12,900",Azul,Jeep, 809-482-1320 / 809-482-0063, 809-861-2324,," Honduras del Norte, Santo Domingo D.N, Distrito Nacional"
1128216,Jeep Patriot 2014,jeep,Pinales Hermanos,"RD$ 540,000",Blanco,Jeep, 829-547-7080 Cel:849-750-8193, 829-549-1200 /809-383-2626, 809-882-0507 ," Santo Domingo, Distrito Nacional"
1134700,Jeep Grand Cherokee SRT8 2014,jeep,Cleaner Studio Luxury Cars,"US$ 45,900",Blanco,Jeepeta, NELSON ARIAS  809-774-3611/ YARILIS RODRIGUEZ 849-264-1902/ RUBEN BIDO 809-884-8931, YASSER GONZALEZ 829-660-7061/ ELOY MORERA 829-619-8171 JULIO LEBRON 829-389-1764,," Evaristo Morales, Santo Domingo D.N, Distrito Nacional"
1141298,Jeep Grand Cherokee SUMMIT 2014,jeep,LGV Autos,"US$ 27,900",Negro,Jeepeta, 809-379-4310,, 809-438-4122 Leonel, Santo Domingo Este
1130942,Jeep Grand Cherokee Limited 4x4 2014,jeep,Crown Autos,"US$ 22,900",Rojo,Jeepeta, 829-378-2747 / 829-717-7336 JOSE NUNEZ, 809-713-7206 KERNNIS MARMOLEJOS / Jorge Miguel 829-637-3522 / 809-924-8778 Oscar Vargas,8097137206," Los Cacicazgos, Santo Domingo D.N, Distrito Nacional"
1137861,Jeep Grand Cherokee Limited 4x4 2014,jeep,Importech,"US$ 23,500",Negro,Jeepeta, 809-994-2380 Ronald Abreu, 809-540-6640, 829-886-9023 Argenis," Renacimiento, Santo Domingo D.N, Distrito Nacional"
1123963,Jeep Grand Cherokee Laredo 2014,jeep,Reynoso Motors,"US$ 20,500",Gris,Jeepeta, JESUS REYNOSO 829-858-6118 // YOSVERT BASQUE 809-201-2278 , EDWIN 829-563-0430,  Tel.: De La Oficina 809-784-9230 ," Ensanche Quisqueya , Santo Domingo, Distrito Nacional"
1122143,Jeep Patriot 2014,jeep,Auto Valdez,"RD$ 595,000",Negro,Jeep, TEL:809-699-3604/TEL:809-699-3605, Dpto. de Ventas : Geovanny Cel 829-701-1420 / Franklin Cel 829-380-3604 / 849-272-0309 Karina, 829-380-3604," Santo Domingo, Distrito Nacional"
1140443,Jeep Grand Cherokee SRT8 2014,jeep,Domingo Auto Import Av. Bolivar,"US$ 50,500",Rojo,Jeepeta, 809.714.0226 Pamela  , 829-933-9507 Diego Angulo, 849.865.9928 Noel ," Los Maestros, Santo Domingo D.N, Distrito Nacional"
1139835,Jeep Cherokee Limited 2014,jeep,Auto Outlet,"RD$ 899,000",Blanco,Jeepeta, 8098496121 /8292997061, 809-994-4510, 829-299-7061," Renacimiento, Santo Domingo D.N, Distrito Nacional"
1141306,Jeep Grand Cherokee SUMMIT 2014,jeep,Cavali Auto Import,"US$ 31,900",Negro,Jeepeta, 809-390-9557 Fetzgerald,, 809-885-6089 Elvinson," Brugal, San Francisco de Macoris, Duarte (San Francisco de Macoris)"
1140120,Jeep Grand Cherokee Laredo 2014,jeep,ZonAuto Motors,"US$ 19,900",Azul Marino,Jeepeta,8095411000,8093621000, Ivan 809-455-0723 / Adrian 809-883-2605 /  Ricardo 809-877-1217," El Millon, Santo Domingo D.N, Distrito Nacional"
1112787,Jeep Grand Cherokee Laredo 2014,jeep,F&S Motors,"US$ 23,500",Negro,Jeepeta, Misael Robles 849-455-2182 , Nestor Abreu 849-455-2185,," Centro de  Ciudad, Higuey, Higuey - La Altagracia"
1132033,Jeep Wrangler Ultimate Rubicon 2014,jeep,German Auto,"US$ 35,000",Blanco,Jeep, 809 567-3242, 809 501-7813,8095017782," Los Prados, Santo Domingo D.N, Distrito Nacional"
1139166,Jeep Grand Cherokee 2014,jeep,German Auto,"US$ 23,900",Azul,Jeepeta, 809 567-3242, 809 501-7813,8095017782," Los Prados, Santo Domingo D.N, Distrito Nacional"
1140720,Jeep Grand Cherokee SUMMIT 2014,jeep,BF Motors,"US$ 28,900",Blanco,Jeepeta, 809-797-2692,  809-608-4498 , 809-608-4498 ," Santo Domingo, Distrito Nacional"
1126334,Jeep Grand Cherokee Overland 2014,jeep,Inversiones Caremo,"US$ 24,500",Negro,Jeepeta,8296662777, 829-299-2597 abel peña, 829-728-3600 Dante Laureano, Santo Domingo Este
1093396,Jeep Grand Cherokee SRT8 2014,jeep,Evocar Import,"US$ 38,500",Negro,Jeepeta, 809-871-5505 llamada y whatssap, 809-915-5505 llamada y whatssap, 829-677-7726 llamada y whatssap /," Santo Domingo, Distrito Nacional"
1139353,Jeep Grand Cherokee Laredo 2014,jeep,Alfri Perez Auto ,"US$ 21,900",Negro,Jeepeta, 849-855-3632,,," Centro Ciudad, La Vega, La Vega"
1141089,Jeep Grand Cherokee SUMMIT 2014,jeep,Ram Mega Autos,"US$ 28,900",Marrón,Jeepeta, 809-287-8059, siguenos en las redes @ramautosrd, 809-497-3030 / 829-887-2427," Santo Domingo, Distrito Nacional"
1139666,Jeep Grand Cherokee Limited 4x4 2014,jeep,Start Auto Import,"US$ 21,900",Rojo,Jeepeta, 829-938-5454, 809-885-6467, 829-544-2581," La Feria, Santo Domingo D.N, Distrito Nacional"
1139274,Jeep Grand Cherokee Overland 2014,jeep,Nelly Auto Import,"US$ 25,900",Gris,Jeepeta, 809-533-8480 ,,," La Paz, Santo Domingo D.N, Distrito Nacional"
1140908,Jeep Wrangler Sahara Unlimited 2014,jeep,Tao Motors ,"US$ 41,500",Blanco,Jeep, 809-244-2311 Oficina,, 829-986-9030," Salida A Nagua, San Francisco de Macoris, Duarte"
1140946,Jeep Grand Cherokee Limited 2014,jeep,Murray Auto,"US$ 22,800",Negro,Jeepeta, 829-594-7381, 829-878-0118, 829-878-0118/809-846-5601, Santo Domingo Este
1140990,Jeep Grand Cherokee SRT8 2014,jeep,Murray Auto,"US$ 41,500",Blanco,Jeepeta, 829-594-7381, 829-878-0118, 829-878-0118/809-846-5601, Santo Domingo Este
1140895,Jeep Grand Cherokee SUMMIT 2014,jeep,A J Auto Import,"US$ 28,500",Blanco,Jeepeta, 809-533-0918,, 809-443.1766 / 829-440-7870," Luperon, Santo Domingo D.N, Distrito Nacional"
1141106,Jeep Grand Cherokee SUMMIT 2014,jeep,Ram Mega Autos,"US$ 28,900",Marrón,Jeepeta, 809-287-8059, siguenos en las redes @ramautosrd, 809-497-3030 / 829-887-2427," Santo Domingo, Distrito Nacional"
1141112,Jeep Grand Cherokee SUMMIT 2014,jeep,Ram Mega Autos,"US$ 28,900",Marrón,Jeepeta, 809-287-8059, siguenos en las redes @ramautosrd, 809-497-3030 / 829-887-2427," Santo Domingo, Distrito Nacional"
1136728,Jeep Wrangler Sport 2014,jeep,Autolinea,"US$ 25,000",Naranja,Jeep, (809)-381-2999 , 829-859-2737 Pedro Luis Peña, 849-255-0500 Felix Pelaez ," Ensanche Quisqueya , Santo Domingo, Distrito Nacional"
1115157,Jeep Cherokee Sport 2014,jeep,Autolinea,"RD$ 775,000",Rojo,Jeepeta, (809)-381-2999 , 829-859-2737 Pedro Luis Peña, 849-255-0500 Felix Pelaez ," Ensanche Quisqueya , Santo Domingo, Distrito Nacional"
1141159,Jeep Wrangler Unlimited 2014,jeep,F&S Motors,"US$ 33,500",Blanco,Jeep, Misael Robles 849-455-2182 , Nestor Abreu 849-455-2185,," Centro de  Ciudad, Higuey, Higuey - La Altagracia"
1137854,Jeep Grand Cherokee Limited 4x4 2014,jeep,Tito Auto,"US$ 24,000",Rojo,Jeepeta, 809-785-0723, 809-578-5007, 809-270-9758 ," Estancia Nueva, Moca, Espaillat"
1039319,Jeep Cherokee Laredo 2014,jeep,CiberDealer,"US$ 19,900",Gris,Jeepeta, 809-221-6663,  809-702-3598 Angel Urbae, Angel Urbae 809-702-3598 / Gisell Mendoza 829-421-8342 / LEONEL ACOSTA 829-421-8334 ," Gazcue, Santo Domingo D.N, Distrito Nacional"
1095754,Jeep Grand Cherokee SUMMIT 2014,jeep,Auto Mayella,"US$ 28,500",Negro,Jeepeta, 809-573-3955 ext:242/248              , 829-209-6200 NELSON G / JUAN J.829-343-9908//849-879-1803 ARIDIO REYNOSO,  829-785-9418 Willy beato /Juan angel. 829-671-5253/829-337-4541 Jose F ," Caretera Santiago, La vega, La Vega, La Vega"
1127247,Jeep Grand Cherokee Sport 2014,jeep,Confianza Auto Import,"US$ 35,900",Negro,Jeepeta, 809-728-9989,, 809-852-7176, Santo Domingo Este
1095062,Jeep Wrangler Unlimited 2014,jeep,Comercial Cruz,"US$ 34,500",Gris,Jeep, 809-572-9708,,"  Danilo, 809-284-7647"," Mao, Mao, Valverde Mao"
1133638,Jeep Grand Cherokee Overland 2014,jeep,Chiquitita Auto Import S.R.L,"US$ 26,800",Dorado,Jeepeta,8092825181, SIGUENOS EN INSTAGRAM @chiquititaautoimport Y FACEBOOK,," Tramo Santiago La Vega, Santiago, Santiago"
1109772,Jeep Grand Cherokee SRT8 2014,jeep,Auto Choice Dominicana,"US$ 39,900",Negro,Jeepeta, 829-687-5472 Oficina, 849-268-2503 Hirving Mendoza / 829-754-7524 Jhonnattan Medina, Hirving Mendoza 849-268-2503," Arroyo Hondo, Santo Domingo D.N, Distrito Nacional"
1100429,Jeep Cherokee Limited 2014,jeep,Vegamovil La Vega,"RD$ 895,000",Negro,Jeepeta, 809-242-8208,,, La Vega
1140064,Jeep Cherokee Limited 2014,jeep,Auto Franklin,"US$ 24,500",Rojo,Jeepeta, 809-244-0284," 809-543-5030, 829-543-5030", 809-543-5030," San Francisco de Macoris, Duarte (San Francisco de Macoris)"
1139637,Jeep Grand Cherokee SRT8 2014,jeep,Charlies Motors,"US$ 43,500",Negro,Jeepeta, (809) 226-8364," usa-718-734-1452-sin cargo,", Charlies Hernández 809-430-3325 /........Omar 809-315-0414//Nelson 849-639-5150///Yoedy   809-984-7544," Santiago, Santiago"
1139024,Jeep Patriot 2014,jeep,Das Auto Service,"RD$ 495,000",Negro,Jeep, 829-898-6275 ,8097661270, 829-898-6275, Santo Domingo Este
1134503,Jeep Grand Cherokee SRT8 2014,jeep,Duran Motors,"US$ 41,500",Negro,Jeepeta, 809.620.1555 / 809.620.1571,, 809.856.1568 / 829.959.2084 / 829.210.3193 ," Santo Domingo, Distrito Nacional"
1138915,Jeep Grand Cherokee SUMMIT 2014,jeep,Ram Mega Autos,"US$ 28,900",Marrón,Jeepeta, 809-287-8059, siguenos en las redes @ramautosrd, 809-497-3030 / 829-887-2427," Santo Domingo, Distrito Nacional"
1140379,Jeep Wrangler Sahara Unlimited 2014,jeep,Nesuro Auto,"US$ 34,800",Gris,Jeep, 809-805-3310 Juan fco , 809-233-2004 WhatsApp, 809-805-3310 Juan Fco , Santiago
1130389,Jeep Grand Cherokee Limited 4x4 2014,jeep,AutoPlace,"US$ 25,900",Gris,Jeepeta, 809-683-0259,,  Eduardo Echavarria 829-546-3096/LEURY MARIA 829-679-6669/Samir Maria 829-902-1215/Alejandro oleaga8098739908 ," Ensanche Quisqueya , Santo Domingo, Distrito Nacional"
1015134,Jeep Grand Cherokee Overland 2014,jeep,Isidro A Autos,"US$ 24,900",Negro,Jeepeta, 809-794-6037, 809-965-4433,," Santo Domingo, Distrito Nacional"
1140517,Jeep Grand Cherokee SUMMIT 2014,jeep,F&L Autos,"US$ 28,500",Blanco,Jeepeta, 809-537-0525, 809-473-7521,," Las Caobas, Santo Domingo Oeste"
814705,Jeep Grand Cherokee Overland 2014,jeep,Paula Autos,"US$ 24,999",Blanco,Jeepeta, 809-531-1050 / 809-530-3732 / Paula Auto 2:8 09-797-2010, 809-905-7076 Valentin Rosario / 829-537-4485 Ventas, 829-537-2597 VENTAS," Mirador Sur, Santo Domingo D.N, Distrito Nacional"
995767,Jeep Grand Cherokee Limited 4x4 2014,jeep,W&M Auto,"US$ 26,500",Negro,Jeepeta, 809-244-1608 Ofiina,, 829-517-8552 WhatsApp/ 829-763-7411 WhatsApp/ 809-668-2323 WhatsApp," Duarte, San Francisco de Macoris, Duarte (San Francisco de Macoris)"
1120740,Jeep Grand Cherokee Limited 2014,jeep,Vegamovil Santiago,"US$ 24,900",Gris,Jeepeta, 809-242-8208,,, Santiago
1140036,Jeep Grand Cherokee Laredo 4x4 2014,jeep,NV Auto,"US$ 17,500",Blanco,Jeepeta, 829-271-8596 Stalin Duran 829-810-2000 Nicolas Velazquez / Lucas Gomez: 829-704-0419, 809-534-7121, Nicolas Velazquez 829-810-2000," Luperon, Santo Domingo D.N, Distrito Nacional"
1132790,Jeep Cherokee Limited 2014,jeep,Edwin Roque Auto Import,"US$ 19,900",Gris oscuro,Jeepeta,,, 809-912-2917 Edwin," Miramar, Santo Domingo D.N, Distrito Nacional"
1140744,Jeep Cherokee Limited 2014,jeep,Efrain Motors ,"RD$ 850,000",Gris oscuro,Jeepeta, 809-244-8079 Oficina,,," Salida A Nagua, San Francisco de Macoris, Duarte"
1115364,Jeep Grand Cherokee 2014,jeep,Edwin Roque Auto Import,"US$ 19,900",Negro,Jeepeta,,, 809-912-2917 Edwin," Miramar, Santo Domingo D.N, Distrito Nacional"
1138870,Jeep Grand Cherokee Laredo 2014,jeep,Auto Brands,"US$ 19,900",Negro,Jeepeta, 809-784-5470 OFICINA, +1 (829) 747-3424 *849-851-6261 Jorge Manzur / 829-938-5112 EDGAR SANCHEZ , +1 (829) 747-3424 *849-851-6261 Jorge Manzur/ Bladimil de Leon 829-747-3424 / 829-938-5111 Danilo ," Ensanche Quisqueya , Santo Domingo, Distrito Nacional"
1111141,Jeep Grand Cherokee SRT8 2014,jeep,D Autos Macorix. S.R.L.,"US$ 46,500",Negro,Jeepeta, 829-698-3662, 809-588-0766 (Oficina),," Salida A Nagua, San Francisco de Macoris, Duarte"
1140696,Jeep Cherokee Sport 2014,jeep,Chiquitita Auto Import S.R.L,"RD$ 775,000",Blanco perla,Jeepeta,8092825181, SIGUENOS EN INSTAGRAM @chiquititaautoimport Y FACEBOOK,," Tramo Santiago La Vega, Santiago, Santiago"
1137496,Jeep Grand Cherokee 2014,jeep,Constancio Salazar,"US$ 18,000",Negro,Jeepeta, 829 745 2156,, 829 745 2156,
967424,Jeep Grand Cherokee Limited 4x4 2014,jeep,D Jhonny L Motors,"US$ 26,900",Blanco,Jeepeta, 809-242-6687, 829-213-8816, 809-924-9664 / 829-213-8814," Centro Ciudad, La Vega, La Vega"
1137738,Jeep Grand Cherokee SRT8 2014,jeep,JEN COMERCIAL SRL,"US$ 42,000",Gris,Jeepeta, 809-620-7122,, 829-826-6927," Los Rios, Santo Domingo D.N, Distrito Nacional"
1127412,Jeep Cherokee Sport 2014,jeep,Segura Motors SRL,"RD$ 750,000",Gris,Jeepeta, 809-620-2737 Oficina, (809) 931-1818 Raymond Matos , 809-817-0681 Jose Danilo Matos Segura," Los Prados, Santo Domingo D.N, Distrito Nacional"
1066985,Jeep Compass 2014,jeep,Auto Platinum,"RD$ 510,000",Azul,Jeep,,,8096607898," Naco, Santo Domingo D.N, Distrito Nacional"
1138147,Jeep Grand Cherokee Laredo 2014,jeep,Autofriends,"US$ 20,900",Azul,Jeepeta, 809-604-9980 / 809-696-8160, 809-480-4453 / 809-604-9981,," Santo Domingo, Distrito Nacional"
1138152,Jeep Grand Cherokee Laredo 2014,jeep,Gonzauto,"US$ 20,900",Blanco,Jeepeta, 829-645-0308, 809-968-3651 (Julio Peña), 849-912-0488 (Gustavo Suarez), San Pedro de Macoris
1033412,Jeep Grand Cherokee SRT8 2014,jeep,Viautos,"US$ 44,900",Negro,Jeepeta, 849-656-9872,,8496569872," Evaristo Morales, Santo Domingo D.N, Distrito Nacional"
1129583,Jeep Cherokee Laredo 2014,jeep,WS Motors,"US$ 22,500",Blanco,Jeepeta, 809-388-0115, 809-714-9494 / 809-905-8000,8099058000," Santo Domingo Este, Distrito Nacional"
